Student_ID,Gender,Age,Study_Hours_Daily,Phone_Usage_Hours_Daily,Sleep_Hours_Daily,AI_Tool_Usage_Hours_Daily,Attendance_Pct,Focus_Score,Productivity_Score,Exam_Score
STU27062,Female,23,2.0,5.4,7.8,0.4,88.3,63.7,60.6,70.4
STU27063,Female,24,3.3,1.7,7.0,3.3,96.1,73.8,76.0,92.3
STU27064,Female,24,5.3,4.0,6.2,2.9,97.3,64.5,78.0,93.5
STU27065,Male,20,0.0,4.2,5.2,0.4,66.9,69.9,47.5,61.5
STU27066,Male,24,7.2,1.5,7.1,2.6,89.0,72.1,77.4,90.1
STU27067,Female,22,1.5,8.8,5.7,0.1,40.8,52.5,49.5,49.9
STU27068,Male,25,4.2,1.3,7.5,0.9,76.4,80.0,79.1,76.7
STU27069,Female,24,2.0,3.6,7.8,1.0,76.1,79.3,62.7,73.3
STU27070,Female,20,4.4,0.5,6.3,2.7,90.1,84.5,77.4,82.2
STU27071,Female,20,1.6,5.3,8.0,0.9,66.4,74.7,62.9,63.8
STU27072,Female,18,0.2,12.4,6.1,0.6,44.0,56.2,51.0,46.3
STU27073,Female,20,1.6,7.9,7.3,1.0,88.9,74.4,60.3,72.4
STU27074,Female,25,5.8,2.2,7.0,2.0,92.9,80.7,84.0,90.3
STU27075,Male,19,6.9,0.8,8.1,2.3,88.9,84.9,89.0,98.5
STU27076,Male,21,0.0,9.6,6.3,0.0,37.9,57.7,53.7,44.5
STU27077,Female,18,4.9,4.0,7.4,3.7,77.1,77.4,80.6,80.4
STU27078,Female,18,5.2,0.6,8.6,2.6,94.6,84.6,78.0,87.0
STU27079,Male,21,3.5,4.5,6.0,2.5,70.0,70.9,75.4,78.4
STU27080,Male,22,1.5,10.8,4.8,0.0,40.6,36.0,52.4,51.0
STU27081,Female,22,3.7,3.3,7.3,2.1,75.3,76.6,75.2,79.6
STU27082,Male,22,1.4,5.9,5.7,0.6,51.5,60.3,57.5,52.5
STU27083,Male,19,5.4,1.2,7.6,0.6,91.6,82.6,78.8,88.9
STU27084,Female,19,0.0,8.6,4.8,2.1,30.9,45.2,48.9,46.0
STU27085,Female,23,0.7,5.1,7.3,1.1,60.8,71.6,56.9,60.2
STU27086,Male,19,0.4,9.2,6.5,0.0,41.4,48.7,43.7,43.3
STU27087,Male,20,2.9,3.0,9.2,1.7,73.0,89.5,71.0,77.5
STU27088,Male,20,0.0,9.1,4.2,0.9,45.2,52.2,56.8,51.2
STU27089,Female,19,3.1,5.7,7.4,1.7,73.1,74.9,65.7,74.4
STU27090,Male,22,1.7,4.0,6.9,2.0,62.6,70.3,59.0,59.8
STU27091,Male,18,3.1,3.6,8.2,2.6,94.5,77.6,78.1,85.5
STU27092,Female,21,5.9,1.3,6.9,2.1,95.9,84.3,85.3,95.1
STU27093,Female,25,3.4,3.9,7.0,0.4,78.7,71.2,71.3,76.9
STU27094,Male,21,0.0,6.2,6.9,2.0,65.9,69.0,56.9,58.1
STU27095,Other,21,1.5,5.9,5.7,0.5,49.8,61.9,52.3,58.3
STU27096,Male,18,0.4,9.2,4.2,0.0,46.6,44.5,46.0,49.7
STU27097,Other,18,6.0,1.2,9.0,2.0,97.5,88.2,80.9,97.3
STU27098,Male,21,0.5,7.1,5.5,1.2,61.8,57.0,55.3,62.0
STU27099,Female,22,2.2,6.6,7.0,1.1,79.6,62.0,59.7,62.7
STU27100,Female,25,3.4,7.4,6.1,0.5,49.5,59.7,64.0,62.3
STU27101,Female,23,1.9,5.2,7.9,0.0,72.7,74.5,62.9,68.6
STU27102,Male,20,2.8,1.5,8.1,0.7,75.0,84.2,60.0,77.3
STU27103,Male,24,3.0,5.6,6.8,2.4,80.4,73.4,67.6,77.2
STU27104,Female,20,1.7,8.8,5.9,0.5,39.6,51.7,48.9,42.5
STU27105,Female,22,1.8,2.9,8.1,1.6,85.9,79.4,60.7,76.3
STU27106,Female,23,1.4,7.9,4.3,1.8,71.2,41.1,54.1,66.0
STU27107,Male,18,5.5,3.1,6.0,2.0,93.6,66.4,71.4,88.8
STU27108,Other,25,1.6,9.7,6.8,0.0,51.8,52.2,48.5,58.5
STU27109,Female,22,1.0,10.8,5.8,0.3,51.2,53.8,50.6,53.4
STU27110,Male,23,1.7,4.5,7.2,0.0,71.3,70.5,58.0,59.7
STU27111,Female,19,1.8,8.0,4.8,2.8,64.8,52.8,48.9,64.0
STU27112,Female,20,0.0,7.7,4.5,0.8,38.1,54.7,52.1,48.7
STU27113,Female,22,6.0,0.8,7.4,1.0,100.0,86.7,76.0,92.5
STU27114,Female,18,4.6,5.5,6.2,1.4,92.6,60.9,71.3,92.3
STU27115,Male,19,3.1,6.8,4.6,0.6,62.5,52.6,61.0,69.5
STU27116,Male,22,3.8,3.3,8.4,1.2,92.1,77.3,69.3,81.2
STU27117,Male,19,0.4,6.9,6.6,2.1,56.0,66.5,54.9,57.8
STU27118,Female,23,0.0,9.5,6.6,0.7,51.1,62.4,50.9,51.4
STU27119,Female,21,2.4,2.9,7.3,0.7,94.0,73.1,61.4,78.1
STU27120,Male,19,0.6,7.2,7.0,0.0,51.7,61.1,48.7,53.2
STU27121,Female,19,6.2,1.2,7.6,1.8,82.5,80.4,81.8,89.3
STU27122,Female,21,6.3,0.6,6.6,2.0,86.4,77.2,87.0,93.6
STU27123,Female,21,3.5,3.4,8.2,2.7,100.0,83.9,74.0,88.6
STU27124,Female,21,2.6,1.1,5.5,1.3,86.3,74.0,59.1,73.8
STU27125,Female,18,0.8,13.0,7.7,0.0,28.3,51.6,50.6,43.1
STU27126,Male,18,2.9,1.8,8.7,0.0,95.1,88.0,59.9,73.1
STU27127,Male,22,5.5,0.0,7.4,2.6,98.9,82.7,78.8,89.0
STU27128,Female,24,0.6,9.7,4.0,1.1,40.3,45.6,46.7,39.8
STU27129,Male,19,4.4,3.7,7.1,1.7,78.5,78.4,75.5,84.5
STU27130,Male,22,1.8,5.6,7.0,1.7,74.3,72.1,61.0,63.5
STU27131,Female,22,4.4,0.8,9.5,1.8,95.6,100.0,82.3,90.8
STU27132,Female,22,0.0,11.0,5.7,0.3,47.2,49.8,41.2,50.1
STU27133,Male,25,5.3,2.2,9.9,2.2,98.4,90.4,89.7,100.0
STU27134,Female,19,2.2,9.0,5.1,0.0,62.6,52.9,54.1,58.4
STU27135,Female,23,2.1,8.5,7.1,1.4,73.2,65.7,60.8,64.8
STU27136,Male,19,4.1,1.0,9.8,2.4,85.6,93.3,80.1,83.8
STU27137,Male,24,1.7,11.1,5.6,1.3,46.4,50.4,59.1,58.8
STU27138,Other,18,0.0,6.3,5.2,0.6,46.4,55.8,46.4,45.9
STU27139,Male,18,2.3,10.1,5.5,1.1,32.0,43.4,51.7,47.7
STU27140,Female,23,3.1,4.5,5.7,0.8,82.8,67.4,59.2,76.4
STU27141,Female,20,3.1,1.6,8.9,1.7,63.6,92.9,71.0,72.0
STU27142,Male,24,4.6,3.9,7.5,1.9,81.2,74.0,77.9,75.6
STU27143,Female,25,2.1,2.4,9.3,1.3,79.8,81.5,61.5,69.5
STU27144,Male,22,2.2,3.6,6.8,0.0,90.3,80.5,74.5,77.5
STU27145,Female,22,0.3,10.0,6.3,1.2,50.2,48.5,51.4,47.1
STU27146,Female,23,2.6,5.8,5.3,1.7,63.7,56.9,68.0,70.7
STU27147,Male,21,4.6,4.7,7.3,1.2,81.4,81.9,78.7,85.6
STU27148,Female,22,3.8,7.9,6.5,0.8,83.3,56.2,70.7,78.6
STU27149,Male,23,0.4,8.9,7.0,1.5,36.5,59.2,48.5,44.3
STU27150,Other,22,2.2,3.6,5.7,1.1,65.1,69.8,61.6,61.3
STU27151,Female,19,1.2,8.4,6.0,0.9,46.4,59.0,51.5,52.8
STU27152,Female,24,1.1,4.3,7.3,1.2,84.8,75.1,58.3,74.8
STU27153,Male,18,1.8,8.3,5.6,0.0,36.1,48.3,53.8,54.8
STU27154,Male,24,5.9,2.4,6.7,1.2,98.4,71.9,77.0,88.7
STU27155,Male,18,1.3,5.3,6.5,1.4,81.8,64.7,61.6,68.4
STU27156,Male,24,5.2,0.0,6.9,2.2,95.0,83.4,80.6,96.7
STU27157,Female,18,4.5,4.2,6.7,1.2,87.3,71.8,78.6,87.9
STU27158,Female,19,0.0,10.2,4.4,0.3,49.2,47.4,49.9,47.8
STU27159,Male,18,3.8,0.5,8.3,3.3,100.0,76.2,79.4,88.0
STU27160,Female,21,0.4,10.6,5.3,0.1,57.4,51.5,48.3,56.5
STU27161,Female,18,1.4,8.6,7.1,0.5,31.9,69.0,62.8,55.2
STU27162,Female,25,3.9,0.8,8.4,1.7,93.6,82.0,74.3,86.3
STU27163,Female,22,0.4,9.2,4.0,0.0,34.9,46.3,43.4,44.8
STU27164,Male,23,2.8,4.6,7.8,0.6,81.3,75.4,69.6,73.1
STU27165,Female,21,6.5,3.9,9.8,3.3,86.3,78.6,91.1,96.1
STU27166,Female,20,0.0,7.5,5.7,1.4,49.7,53.8,52.1,45.9
STU27167,Female,22,6.2,0.0,5.9,1.7,99.4,80.8,90.3,100.0
STU27168,Female,18,3.1,3.6,5.0,0.0,80.6,60.9,60.6,70.5
STU27169,Female,20,0.0,10.7,5.1,0.0,34.1,49.3,45.5,45.6
STU27170,Female,22,3.4,2.3,8.3,3.6,99.0,80.9,78.5,89.3
STU27171,Female,23,5.3,2.4,9.1,3.1,98.2,85.2,90.0,93.9
STU27172,Male,24,2.6,7.3,4.8,0.6,59.2,55.9,63.9,69.1
STU27173,Female,25,2.8,6.7,7.6,1.6,84.0,63.6,70.0,73.4
STU27174,Male,22,2.2,8.1,4.4,0.6,41.6,44.1,50.2,58.8
STU27175,Other,22,7.2,1.8,8.8,2.1,76.7,81.4,92.9,92.2
STU27176,Male,25,0.0,7.8,5.3,0.5,49.5,54.2,47.2,50.3
STU27177,Female,20,1.2,4.9,5.5,0.0,80.7,55.3,51.5,68.5
STU27178,Female,25,2.8,6.1,6.5,0.5,80.6,66.0,57.8,74.2
STU27179,Female,23,1.7,4.2,6.3,1.5,74.6,64.2,59.8,72.4
STU27180,Male,24,5.1,0.0,7.4,1.4,93.9,88.4,81.7,93.5
STU27181,Male,18,3.8,5.0,9.2,0.8,92.1,81.3,65.6,80.7
STU27182,Female,18,2.0,2.4,7.8,1.0,75.7,79.7,66.2,69.5
STU27183,Male,19,3.2,3.0,5.7,1.1,79.6,62.7,67.5,76.2
STU27184,Male,18,0.8,7.4,4.8,1.5,39.2,51.9,58.5,51.2
STU27185,Female,24,1.9,7.2,7.0,0.7,67.4,61.9,58.4,63.3
STU27186,Male,23,3.4,2.3,7.8,2.8,100.0,82.7,76.3,83.6
STU27187,Female,18,0.0,8.0,4.9,0.7,38.4,60.6,56.2,44.9
STU27188,Male,19,2.3,4.4,7.3,1.5,76.4,68.7,61.8,69.6
STU27189,Female,23,4.4,0.3,7.8,2.0,91.2,87.2,73.5,89.9
STU27190,Female,18,3.4,5.2,7.2,2.1,78.4,67.9,69.3,74.7
STU27191,Female,24,0.0,6.9,5.7,0.2,52.8,55.3,50.3,42.9
STU27192,Male,18,2.2,8.9,6.8,0.0,53.2,61.9,67.9,65.5
STU27193,Female,25,3.5,3.8,6.3,1.3,84.6,68.2,70.4,84.2
STU27194,Male,25,1.9,6.8,4.8,0.6,55.0,54.6,61.8,56.0
STU27195,Male,22,3.3,7.1,5.9,0.7,77.4,54.3,61.7,73.2
STU27196,Male,20,0.0,10.6,5.0,0.0,55.5,54.0,48.9,50.6
STU27197,Female,19,6.1,2.4,7.6,1.0,95.7,80.9,82.5,99.6
STU27198,Female,23,2.8,5.2,7.7,0.7,85.3,70.7,63.2,78.3
STU27199,Female,22,2.7,3.4,7.2,0.0,79.6,76.3,65.2,75.7
STU27200,Female,25,0.4,7.3,5.3,0.0,35.7,56.8,48.9,47.6
STU27201,Female,22,2.6,6.3,5.2,0.4,67.4,60.0,59.9,67.3
STU27202,Male,24,5.5,2.7,6.9,0.9,100.0,71.9,74.5,94.0
STU27203,Male,18,0.7,7.2,7.1,0.0,46.2,69.3,51.5,53.3
STU27204,Female,25,4.8,0.1,7.9,0.8,89.4,88.7,75.7,90.2
STU27205,Male,21,3.3,2.0,6.0,0.0,82.5,79.3,62.1,76.4
STU27206,Female,25,2.0,2.6,8.0,1.7,94.0,75.9,67.5,83.1
STU27207,Female,25,0.0,8.8,6.2,0.5,49.0,51.6,39.8,47.5
STU27208,Male,20,1.5,7.3,4.4,0.1,45.1,56.1,60.3,51.9
STU27209,Male,19,0.0,10.0,4.8,0.2,51.5,55.6,47.0,48.3
STU27210,Female,21,4.7,2.7,8.6,2.6,100.0,80.8,79.9,88.3
STU27211,Female,21,6.4,4.1,8.3,0.6,90.9,73.0,86.8,93.9
STU27212,Male,20,1.5,8.3,5.6,0.0,44.9,51.6,54.4,57.2
STU27213,Female,22,3.9,4.3,7.1,0.0,79.7,75.0,67.1,79.8
STU27214,Male,25,4.4,0.2,8.5,3.1,100.0,86.7,76.7,91.2
STU27215,Female,19,2.3,4.5,6.5,0.5,88.4,72.5,64.9,74.8
STU27216,Male,20,3.9,4.0,6.4,0.9,89.9,74.6,73.9,91.5
STU27217,Male,19,2.6,3.8,7.7,0.3,79.1,71.8,67.3,73.1
STU27218,Other,25,2.3,3.5,7.7,0.1,78.5,81.4,64.0,69.3
STU27219,Female,25,2.5,5.1,8.6,1.5,78.7,80.9,65.9,75.7
STU27220,Male,22,1.3,4.0,7.7,1.6,89.6,72.5,61.8,74.6
STU27221,Female,20,3.0,6.0,5.7,1.6,63.5,57.1,62.7,69.2
STU27222,Other,21,2.3,1.1,8.8,0.7,79.0,85.6,61.2,70.7
STU27223,Other,23,0.2,8.7,5.2,0.3,28.9,54.4,45.5,51.5
STU27224,Male,20,3.5,4.1,6.6,1.3,78.7,78.0,73.8,79.9
STU27225,Female,18,6.1,1.5,9.2,1.9,90.5,84.8,86.9,92.1
STU27226,Female,22,2.6,4.4,6.5,0.0,91.1,65.2,55.1,71.8
STU27227,Male,23,7.1,0.4,7.3,2.1,91.7,79.2,90.3,100.0
STU27228,Male,24,0.2,8.5,7.1,0.9,36.6,56.9,47.2,40.2
STU27229,Female,21,1.6,7.5,6.9,1.6,75.0,64.0,54.4,67.5
STU27230,Female,23,6.2,4.7,6.8,2.0,90.1,68.7,81.7,98.5
STU27231,Male,25,5.4,2.4,7.3,4.3,83.9,82.5,92.6,91.3
STU27232,Male,23,6.7,1.4,9.0,2.1,93.4,86.4,88.4,95.6
STU27233,Male,22,2.3,4.2,5.0,1.5,59.6,62.7,63.5,66.7
STU27234,Other,20,6.2,2.2,8.8,1.8,98.8,85.2,88.9,100.0
STU27235,Male,21,1.6,4.7,8.0,1.9,71.5,79.4,71.1,65.8
STU27236,Male,25,0.0,6.6,6.2,0.7,73.9,57.2,50.8,57.3
STU27237,Female,19,4.4,1.9,6.0,2.0,99.2,75.8,71.6,90.5
STU27238,Male,20,4.5,0.0,9.4,0.9,92.0,89.8,81.9,90.3
STU27239,Male,23,4.3,4.2,7.5,0.4,85.2,78.4,65.5,81.3
STU27240,Female,21,1.3,4.4,5.2,0.7,63.2,65.9,57.0,60.1
STU27241,Other,25,0.0,12.1,4.9,0.0,53.8,46.2,38.7,49.0
STU27242,Female,24,1.1,5.6,5.1,0.3,43.1,56.0,54.7,59.0
STU27243,Male,24,4.4,4.9,7.8,0.5,79.7,76.1,74.5,79.9
STU27244,Male,25,6.9,3.3,8.8,1.7,83.6,82.4,77.2,92.4
STU27245,Other,21,4.2,3.2,7.5,1.0,83.7,78.6,77.1,83.7
STU27246,Female,20,5.2,4.2,6.2,1.3,81.6,64.3,75.0,83.0
STU27247,Male,18,6.6,0.0,8.1,1.3,91.5,86.9,79.6,87.8
STU27248,Male,20,0.0,8.2,5.3,2.0,69.1,50.0,46.4,57.3
STU27249,Female,19,0.0,8.7,5.6,0.0,47.0,54.0,44.2,43.8
STU27250,Female,20,4.0,9.0,4.7,0.0,62.7,43.5,66.4,67.0
STU27251,Female,22,4.8,1.1,7.1,0.4,100.0,77.0,80.0,92.8
STU27252,Male,24,0.0,6.6,5.3,0.0,56.5,60.6,49.8,50.0
STU27253,Female,22,4.5,2.1,7.6,0.6,75.6,75.5,74.0,80.5
STU27254,Male,25,2.0,8.2,4.3,0.0,72.9,47.6,53.2,67.3
STU27255,Female,21,1.5,5.8,6.0,0.7,38.0,70.9,54.2,51.3
STU27256,Female,22,1.6,3.8,4.9,0.0,95.3,63.5,56.2,68.5
STU27257,Male,22,1.3,5.9,6.1,2.0,70.7,62.5,47.7,57.0
STU27258,Male,19,4.2,2.4,5.8,3.3,100.0,71.0,74.1,87.7
STU27259,Female,19,2.0,8.8,5.6,0.7,63.0,50.3,51.6,59.6
STU27260,Male,19,6.0,1.5,6.6,2.0,75.8,79.1,83.8,87.5
STU27261,Male,18,0.0,10.8,5.2,0.7,41.1,44.6,50.4,46.5
STU27262,Female,24,6.6,3.4,7.9,2.1,100.0,72.1,79.0,95.5
STU27263,Male,23,2.0,3.2,5.7,2.9,94.6,66.9,61.2,82.7
STU27264,Female,24,2.6,5.4,7.0,1.6,77.3,66.4,62.9,71.4
STU27265,Male,23,0.0,5.0,5.2,0.5,72.2,62.9,51.5,59.1
STU27266,Male,20,1.2,6.1,6.2,0.2,52.2,57.2,57.2,55.6
STU27267,Female,18,0.7,6.8,4.0,1.4,78.4,46.8,47.6,57.7
STU27268,Male,24,5.4,1.8,9.4,1.4,90.9,88.6,83.7,90.7
STU27269,Female,24,2.8,4.3,7.6,1.1,81.9,70.6,66.9,78.7
STU27270,Male,23,0.0,13.4,5.5,0.0,41.4,41.8,37.1,40.4
STU27271,Male,18,2.7,3.6,6.0,2.4,64.5,66.3,66.2,75.1
STU27272,Male,24,2.3,5.8,7.6,1.2,65.9,73.2,66.2,70.1
STU27273,Male,18,2.2,9.4,4.3,0.0,34.3,39.2,45.2,47.7
STU27274,Male,22,5.6,1.2,8.5,3.2,93.3,88.4,93.5,95.2
STU27275,Male,24,6.6,1.1,8.5,1.6,81.6,72.2,82.3,92.1
STU27276,Male,25,2.6,2.9,6.4,0.5,85.7,80.0,59.8,74.6
STU27277,Male,18,1.4,3.9,6.1,2.4,80.2,79.9,59.6,69.5
STU27278,Male,23,2.4,3.0,6.3,0.0,78.8,72.3,58.6,67.5
STU27279,Female,20,3.7,0.0,8.7,0.0,87.8,83.9,71.4,81.6
STU27280,Male,23,2.0,6.9,5.0,1.9,70.2,58.2,65.3,66.1
STU27281,Female,22,1.5,4.4,5.0,0.9,77.4,62.9,60.3,69.2
STU27282,Male,19,7.0,0.0,8.8,1.4,100.0,88.4,88.0,99.5
STU27283,Male,25,0.4,4.3,7.6,1.3,79.4,76.6,61.0,66.8
STU27284,Male,22,3.8,4.3,6.9,0.0,72.5,71.6,74.9,79.1
STU27285,Male,18,3.8,2.6,8.4,0.6,67.5,81.4,70.8,77.7
STU27286,Female,18,5.1,4.4,7.4,1.9,79.8,73.4,76.4,88.3
STU27287,Female,23,2.7,2.5,7.2,1.4,77.1,70.2,66.8,71.7
STU27288,Female,21,0.2,5.1,5.8,0.0,69.6,59.7,54.6,54.0
STU27289,Female,18,2.1,4.0,5.4,0.1,71.0,63.5,67.5,69.3
STU27290,Male,19,0.5,7.5,4.3,0.1,31.2,50.6,48.8,46.7
STU27291,Male,20,2.6,0.1,6.7,0.8,91.8,81.2,66.6,74.5
STU27292,Female,20,4.8,0.0,9.1,2.1,100.0,88.6,84.2,95.3
STU27293,Male,25,2.8,6.7,7.0,1.3,78.8,60.2,59.4,69.3
STU27294,Male,23,5.5,0.6,9.0,0.3,100.0,85.8,81.9,99.5
STU27295,Female,22,0.3,7.0,5.2,0.0,45.5,62.9,48.8,46.2
STU27296,Other,19,0.6,11.0,7.3,0.0,52.4,53.6,40.2,50.8
STU27297,Male,21,6.2,2.0,8.1,2.4,91.3,77.7,81.9,97.1
STU27298,Female,21,2.6,4.4,5.3,0.0,94.5,60.5,65.1,78.9
STU27299,Male,22,5.7,0.2,7.3,2.3,100.0,78.4,79.5,90.2
STU27300,Other,23,3.6,2.9,4.2,2.9,91.1,64.8,72.5,78.6
STU27301,Male,24,3.3,4.4,4.3,0.4,83.5,58.6,63.4,77.7
STU27302,Male,18,4.6,1.7,8.5,1.8,92.8,73.5,78.8,84.0
STU27303,Female,19,4.1,3.1,6.5,1.8,71.1,73.0,75.1,72.3
STU27304,Female,24,3.2,5.8,5.5,0.4,77.7,56.8,61.3,72.3
STU27305,Male,25,2.9,3.4,6.5,0.0,94.4,66.2,59.0,79.6
STU27306,Female,21,0.6,5.6,6.6,0.4,70.2,69.9,66.2,63.1
STU27307,Male,21,5.9,1.2,9.4,2.6,95.5,79.6,85.2,98.1
STU27308,Male,21,3.7,4.5,6.2,0.8,65.8,70.3,73.3,78.7
STU27309,Female,21,2.8,6.5,5.0,0.0,62.7,56.7,56.3,61.4
STU27310,Female,20,3.7,0.4,8.9,1.8,100.0,89.6,77.2,88.0
STU27311,Other,25,0.6,4.6,5.4,0.9,77.0,60.9,48.1,54.2
STU27312,Male,23,1.8,9.1,5.3,0.0,40.6,53.3,57.1,54.4
STU27313,Female,22,3.3,0.5,7.0,3.0,100.0,85.6,70.1,83.0
STU27314,Female,22,0.2,6.1,4.7,0.6,30.3,57.1,43.6,39.6
STU27315,Male,23,4.4,0.2,9.6,2.9,84.1,96.3,85.3,84.4
STU27316,Female,18,0.7,11.1,5.0,1.6,61.3,46.7,58.8,64.7
STU27317,Female,25,0.8,8.7,5.2,0.0,18.4,50.1,51.3,42.3
STU27318,Female,20,0.1,9.2,5.3,0.0,42.7,44.1,44.3,44.3
STU27319,Male,25,4.1,0.3,6.2,1.8,80.1,69.7,74.4,79.9
STU27320,Male,22,0.8,8.9,4.0,0.2,26.7,41.2,45.2,39.5
STU27321,Other,25,2.0,7.4,6.5,0.2,44.0,56.1,55.3,48.6
STU27322,Female,18,4.2,4.4,8.1,1.3,76.2,71.8,70.8,76.6
STU27323,Male,21,0.5,7.9,5.1,2.2,81.7,52.3,53.6,62.9
STU27324,Male,23,0.4,7.7,4.9,0.9,44.7,57.6,52.3,52.1
STU27325,Male,22,1.8,7.3,8.4,0.9,39.4,61.2,50.7,51.5
STU27326,Female,22,6.6,2.5,7.3,2.2,100.0,74.6,86.6,100.0
STU27327,Female,23,2.1,4.7,7.5,2.0,79.4,68.6,66.7,71.9
STU27328,Female,18,2.0,5.2,7.9,2.5,95.1,76.6,78.4,78.9
STU27329,Male,23,1.8,3.6,7.3,1.7,90.8,73.1,60.9,72.0
STU27330,Other,20,2.6,3.6,5.8,2.3,83.6,75.8,62.2,74.4
STU27331,Male,20,1.4,8.2,5.9,1.7,59.9,53.0,57.2,62.6
STU27332,Male,22,2.2,6.5,6.4,0.9,83.2,61.3,54.9,71.6
STU27333,Female,20,2.3,8.3,6.2,1.9,60.7,56.8,55.6,63.1
STU27334,Male,23,5.0,3.0,9.2,1.7,100.0,86.4,73.2,94.0
STU27335,Female,22,4.2,1.4,9.0,2.8,97.3,88.3,70.2,88.1
STU27336,Other,19,5.4,2.6,6.8,1.6,99.5,70.6,79.1,92.8
STU27337,Female,22,0.1,9.9,6.2,0.0,39.5,57.7,46.8,44.8
STU27338,Female,23,2.0,4.2,6.0,1.6,81.4,63.8,61.1,73.1
STU27339,Male,20,6.2,0.0,7.3,3.2,83.9,84.6,82.6,92.6
STU27340,Female,20,5.2,2.8,6.7,2.6,84.3,69.9,75.4,85.6
STU27341,Female,21,1.7,5.5,4.3,1.5,71.0,64.3,58.2,67.3
STU27342,Male,22,2.3,3.6,7.9,1.1,90.5,78.6,60.0,78.4
STU27343,Male,25,2.7,3.6,6.3,0.7,73.6,75.6,59.8,65.8
STU27344,Other,18,7.9,1.1,8.1,1.3,91.9,83.7,97.1,100.0
STU27345,Female,21,0.8,7.4,4.2,2.2,53.6,48.0,54.7,57.9
STU27346,Male,19,0.0,9.8,4.0,0.7,27.8,45.0,41.5,37.4
STU27347,Male,24,2.4,2.8,7.3,2.2,93.6,72.5,56.4,75.9
STU27348,Male,18,5.8,1.5,6.2,3.0,95.2,67.8,75.9,94.7
STU27349,Male,25,4.0,5.6,5.6,1.6,81.6,58.1,70.8,77.6
STU27350,Female,20,3.8,4.4,8.3,0.4,86.5,76.4,70.0,82.7
STU27351,Female,24,1.1,7.2,4.2,0.0,61.3,52.2,49.6,57.1
STU27352,Female,23,3.4,3.1,5.4,1.1,84.3,69.6,69.6,76.4
STU27353,Male,20,4.7,4.8,7.1,2.4,91.2,65.2,75.9,90.7
STU27354,Female,22,2.2,5.6,7.9,0.0,87.3,71.3,58.2,77.8
STU27355,Male,21,0.5,9.6,5.2,0.6,52.8,42.1,36.8,50.3
STU27356,Male,25,4.6,2.7,9.1,1.4,77.2,75.7,85.7,87.9
STU27357,Female,21,2.4,4.6,6.9,1.4,84.1,72.3,59.9,79.5
STU27358,Male,24,3.6,2.2,7.4,0.4,76.3,66.1,69.6,74.5
STU27359,Female,25,3.9,1.1,9.3,2.6,88.1,86.3,74.8,87.0
STU27360,Male,18,0.1,8.6,5.0,0.1,45.8,55.1,47.2,45.4
STU27361,Female,25,0.0,8.1,6.5,0.5,47.0,62.0,45.8,51.4
STU27362,Male,24,6.0,1.3,10.0,2.2,92.2,93.3,92.1,99.6
STU27363,Male,21,2.3,6.7,6.2,0.0,67.7,59.5,54.2,61.5
STU27364,Female,20,1.5,8.8,5.3,0.1,50.0,47.7,45.0,50.7
STU27365,Other,22,2.3,4.9,7.7,1.9,79.5,63.9,65.9,77.0
STU27366,Female,20,4.7,4.5,7.6,1.4,86.5,78.8,83.7,82.4
STU27367,Female,23,6.4,4.2,10.0,1.5,100.0,76.8,83.0,100.0
STU27368,Male,20,4.6,1.6,8.5,1.1,100.0,83.8,79.8,95.3
STU27369,Female,22,5.8,0.8,8.9,2.5,95.0,85.5,87.1,99.3
STU27370,Other,24,5.1,0.1,8.2,1.5,100.0,86.9,78.0,93.5
STU27371,Male,23,2.4,1.8,6.4,0.4,84.7,70.7,60.5,78.5
STU27372,Male,21,0.2,10.0,6.6,0.0,59.4,54.9,54.3,57.7
STU27373,Male,20,2.3,5.9,6.9,0.0,79.1,64.1,57.5,71.2
STU27374,Male,25,6.9,2.6,9.2,3.2,94.2,81.9,94.6,100.0
STU27375,Other,21,6.2,1.4,7.6,2.2,100.0,79.8,87.1,100.0
STU27376,Female,19,8.0,0.0,9.6,1.1,98.3,91.2,91.4,100.0
STU27377,Male,20,7.1,1.3,8.2,2.2,93.1,83.6,84.2,100.0
STU27378,Female,23,0.0,7.3,6.0,0.2,49.3,61.5,54.2,53.4
STU27379,Male,20,5.0,2.2,7.6,2.1,83.0,82.6,77.4,85.6
STU27380,Female,21,6.3,1.5,7.0,1.4,100.0,80.7,79.5,98.9
STU27381,Female,25,1.5,1.3,8.5,1.3,90.2,81.3,65.9,72.9
STU27382,Female,24,0.3,9.3,6.1,0.0,46.6,60.5,46.7,53.6
STU27383,Male,21,0.8,10.5,5.9,0.0,42.6,47.6,55.5,49.0
STU27384,Female,20,7.2,1.4,7.7,2.2,100.0,82.4,86.4,100.0
STU27385,Female,23,3.4,5.9,5.9,0.0,57.8,67.4,67.2,70.9
STU27386,Male,18,0.7,6.8,5.9,0.4,75.4,55.3,49.5,63.5
STU27387,Female,23,0.0,8.8,4.1,0.3,41.6,40.7,40.3,44.2
STU27388,Female,19,0.0,9.1,4.9,0.5,42.7,43.3,51.3,47.7
STU27389,Male,20,4.4,3.7,8.1,0.3,69.9,77.9,68.5,78.1
STU27390,Female,21,1.4,7.0,5.8,0.8,60.8,56.5,55.3,63.7
STU27391,Female,25,4.8,2.2,7.7,2.5,97.1,77.8,74.3,89.8
